Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,157672,,,0
HS,2020,202001,January 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,1652,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,200653,,,0
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,20179,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",,,,,,,0,,32866,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,38660,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,05,Animal originated products; not elsewhere specified or included,,,,,,,0,,4785365,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,,,,,0,,5434,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,05,Animal originated products; not elsewhere specified or included,,,,,,,0,,3981763,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,,,,,0,,9985,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,,,,,0,,37529,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",,,,,,,0,,9772,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,732,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,35485,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,38053,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,104774,,,0
HS,2020,202001,January 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,22658,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,19433,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,31296,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",,,,,,,0,,29157,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,21110,,,0
HS,2020,202002,February 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,19249,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,05,Animal originated products; not elsewhere specified or included,,,,,,,0,,5416406,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,40,Rubber and articles thereof,,,,,,,0,,180,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,,,,,,,0,,3898,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",,,,,,,0,,5940,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,42385,,,0
HS,2020,202001,January 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,,,,,,,0,,3015880,,,0
HS,2020,202001,January 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,,,,,,,0,,12800,,,0
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,10106,,,0
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,,,,,,,0,,8000,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,,,,,,,0,,1522588,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,,,,,,,0,,2334929,,,0
HS,2020,202002,February 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",,,,,,,0,,6611884,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",,,,,,,0,,8141047,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",,,,,,,0,,3708,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",,,,,,,0,,61455069,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,,,,,0,,288761,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",,,,,,,0,,56077172,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",,,,,,,0,,80091817,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",,,,,,,0,,4724254,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,,,,,0,,195232,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,10379,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,,,,,,,0,,2026327,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,,,,,0,,200746,,,0
HS,2020,202001,January 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,25,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,,,,,,,0,,8000,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,,,,,,,0,,1404831,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,12030,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",,,,,,,0,,11977702,,,0
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,17,Sugars and sugar confectionery,,,,,,,0,,3136980,,,0
HS,2020,202007,July 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,110020,,,0
HS,2020,202002,February 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,1296335,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,627788,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,02,Meat and edible meat offal,,,,,,,0,,92638945,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,17,Sugars and sugar confectionery,,,,,,,0,,2787755,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,02,Meat and edible meat offal,,,,,,,0,,77990303,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,17,Sugars and sugar confectionery,,,,,,,0,,3597441,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,17,Sugars and sugar confectionery,,,,,,,0,,6111879,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,241181,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,160685,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,141295,,,0
HS,2020,202008,August 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,104206,,,0
HS,2020,202005,May 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",,,,,,,0,,52799,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,,,,,,,0,,787,,,0
HS,2020,202002,February 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",,,,,,,0,,54582,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,801792,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,02,Meat and edible meat offal,,,,,,,0,,64998831,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,17,Sugars and sugar confectionery,,,,,,,0,,4382113,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,207152,,,0
HS,2020,202003,March 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,1082286,,,0
HS,2020,202004,April 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,248838,,,0
HS,2020,202006,June 2020,2,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,02,Meat and edible meat offal,,,,,,,0,,100369043,,,0
