Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,01,Animals; live,,,,,,,0,,1217065,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,32460,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,2785812,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,,,,,0,,511382,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,,,,,,,0,,90689,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,,,,,,,0,,86852,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,01,Animals; live,,,,,,,0,,2336749,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,30379,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,2423427,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,,,,,0,,220685,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,,,,,,,0,,54603,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,994768,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,649,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,01,Animals; live,,,,,,,0,,1823877,,,0
HS,2019,201904,April 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,,,,,0,,914603,,,0
HS,2019,201904,April 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,,,,,,,0,,104864,,,0
HS,2019,201912,December 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,01,Animals; live,,,,,,,0,,2901767,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,,,,,0,,583140,,,0
HS,2019,201912,December 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,701,,,0
HS,2019,201912,December 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,34729,,,0
HS,2019,201912,December 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,,,,,0,,723895,,,0
HS,2019,201912,December 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,,,,,,,0,,62716,,,0
HS,2019,201902,February 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,01,Animals; live,,,,,,,0,,2086803,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,05,Animal originated products; not elsewhere specified or included,,,,,,,0,,1272258,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,29,Organic chemicals,,,,,,,0,,14097,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,62317,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,55,Man-made staple fibres,,,,,,,0,,528612,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",,,,,,,0,,20745,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,228715,,,0
HS,2019,201911,November 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",,,,,,,0,,60237,,,0
HS,2019,201903,March 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,32220,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,05,Animal originated products; not elsewhere specified or included,,,,,,,0,,861556,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,29,Organic chemicals,,,,,,,0,,6591,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,,,,,,,0,,82248,,,0
HS,2019,201910,October 2019,2,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,55,Man-made staple fibres,,,,,,,0,,152924,,,0
