Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",,,,,,,0,,440168014,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",,,,,,,0,,73853,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,,,,,0,,2385389,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,,,,,0,,1216723,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,461458598,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,,,,,,,0,,7990656,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,18411487,,,0
HS,2019,201908,August 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,10826014,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,,,,,,,0,,7381063,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",,,,,,,0,,11077648,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",,,,,,,0,,84581,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,,,,,0,,2182114,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,,,,,0,,1302830,,,0
HS,2019,201912,December 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",,,,,,,,,449073670,,,0
HS,2019,201905,May 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",,,,,,,0,,507199279,,,0
HS,2019,201905,May 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",,,,,,,0,,521314,,,0
HS,2019,201905,May 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,,,,,0,,1891483,,,0
HS,2019,201905,May 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,,,,,0,,1213664,,,0
HS,2019,201905,May 2019,2,0,2,Exports,246,Finland,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,,,,,0,,664317661,,,0
